Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"16 Lanceley Avenue Carlingford, NSW, 2118",3,1,2,721,388,House,-33.770249,151.0417433,760000,Beecroft Station NSW,3.227814522
"17 Lanceley Avenue Carlingford, NSW, 2118",4,2,2,696,973,House,-33.7708254,151.041336,1530000,Beecroft Station NSW,3.299839925
"18 Lanceley Avenue Carlingford, NSW, 2118",4,3,2,721,1317,House: One Storey / Lowset,-33.7704621,151.0417909,1200000,Beecroft Station NSW,3.241553107
"19 Lanceley Avenue Carlingford, NSW, 2118",3,2,2,696,2135,House: One Storey / Lowset,-33.7710252,151.041336,860000,Beecroft Station NSW,3.315700784
"21 Lanceley Avenue Carlingford, NSW, 2118",3,2,1,892,1786,House,-33.7711568,151.0413815,1400000,Beecroft Station NSW,3.323260166
"22 Lanceley Avenue Carlingford, NSW, 2118",4,2,2,721,7060,House,-33.7707535,151.0418364,370000,Beecroft Station NSW,3.261794248
"24 Lanceley Avenue Carlingford, NSW, 2118",3,1,2,721,2003,House,-33.770925,151.0418819,850000,Beecroft Station NSW,3.272602577
"28 Lanceley Avenue Carlingford, NSW, 2118",5,2,2,740,1356,House: One Storey / Lowset,-33.771268,151.0419728,1140000,Beecroft Station NSW,3.294466502
"1 Lasburn Crescent Carlingford, NSW, 2118",3,2,2,835,5026,House: One Storey / Lowset,-33.7777169,151.0426551,615000,Epping Station NSW,3.683302333
"2 Lasburn Crescent Carlingford, NSW, 2118",5,2,2,1088,3881,House: One Storey / Lowset,-33.7777655,151.0420638,725000,Epping Station NSW,3.738144857
"3 Lasburn Crescent Carlingford, NSW, 2118",3,1,2,836,4778,House,-33.7775092,151.0425741,530000,Epping Station NSW,3.687301327
"4 Lasburn Crescent Carlingford, NSW, 2118",4,2,2,715,619,House,-33.777679,151.0418819,1120000,Epping Station NSW,3.753344515
"5 Lasburn Crescent Carlingford, NSW, 2118",4,2,2,696,3648,House,-33.7774589,151.0424277,700000,Epping Station NSW,3.699891711
"6 Lasburn Crescent Carlingford, NSW, 2118",3,2,2,696,2944,House,-33.7776196,151.0416886,640000,Epping Station NSW,3.770058926
"10 Lasburn Crescent Carlingford, NSW, 2118",3,1,2,879,3296,House: One Storey / Lowset,-33.7774079,151.0412906,625000,Epping Station NSW,3.803169279
"14 Lasburn Crescent Carlingford, NSW, 2118",4,3,2,936,4647,House,-33.7771216,151.0411086,680000,Epping Station NSW,3.815624998
"18 Lasburn Crescent Carlingford, NSW, 2118",4,3,2,765,1386,House: One Storey / Lowset,-33.7767452,151.0411996,1450000,Epping Station NSW,3.802137574
"19 Lasburn Crescent Carlingford, NSW, 2118",4,2,2,696,3513,House: One Storey / Lowset,-33.7766916,151.0419273,722500,Epping Station NSW,3.734645099
"21 Lasburn Crescent Carlingford, NSW, 2118",6,2,2,1163,3539,House: One Storey / Lowset,-33.7768696,151.0421548,695000,Epping Station NSW,3.716168042
"23 Lasburn Crescent Carlingford, NSW, 2118",5,2,1,968,5251,House: One Storey / Lowset,-33.7768033,151.0423253,515000,Epping Station NSW,3.699620798
"25 Lasburn Crescent Carlingford, NSW, 2118",5,2,1,1182,4442,House,-33.7765524,151.0420865,620110,Epping Station NSW,3.718231198
"26 Lasburn Crescent Carlingford, NSW, 2118",4,2,1,974,2788,House: One Storey / Lowset,-33.7761872,151.041518,652000,Beecroft Station NSW,3.737559534
"28 Lasburn Crescent Carlingford, NSW, 2118",3,2,2,702,787,House,-33.776002,151.0422003,1100000,Beecroft Station NSW,3.682714216
"6 Lees Lane Carlingford, NSW, 2118",4,2,2,480,1216,House,-33.7653349,151.0581407,1533000,Beecroft Station NSW,1.89982643
"7 Lemongrove Avenue Carlingford, NSW, 2118",4,1,4,980,1914,House: One Storey / Lowset,-33.7734912,151.0387889,925922,Beecroft Station NSW,3.67644522
"12 Lemongrove Avenue Carlingford, NSW, 2118",4,2,1,746,3479,House,-33.7737384,151.0403809,810000,Beecroft Station NSW,3.596277901
"13 Lemongrove Avenue Carlingford, NSW, 2118",3,2,1,942,1591,House,-33.7738356,151.0391983,980000,Beecroft Station NSW,3.678144685
"14 Lemongrove Avenue Carlingford, NSW, 2118",5,3,2,841,4193,House: One Storey / Lowset,-33.7736225,151.040631,10000,Beecroft Station NSW,3.571248885
"18 Lemongrove Avenue Carlingford, NSW, 2118",5,4,2,803,468,House,-33.7737298,151.0409722,1830000,Beecroft Station NSW,3.559249854
"22 Lemongrove Avenue Carlingford, NSW, 2118",4,2,2,696,4605,House,-33.7740393,151.0412451,630000,Beecroft Station NSW,3.56868867
"23 Lemongrove Avenue Carlingford, NSW, 2118",4,2,2,866,2313,House: One Storey / Lowset,-33.7742281,151.040108,855000,Beecroft Station NSW,3.653676896
"26 Lemongrove Avenue Carlingford, NSW, 2118",4,2,2,696,2185,House: One Storey / Lowset,-33.7743089,151.041518,956000,Beecroft Station NSW,3.575213036
"27 Lemongrove Avenue Carlingford, NSW, 2118",3,1,2,721,3900,House,-33.7741911,151.0407447,610000,Beecroft Station NSW,3.611703985
"29 Lemongrove Avenue Carlingford, NSW, 2118",5,5,2,708,6859,House,-33.7743859,151.0408812,372000,Beecroft Station NSW,3.619840242
"33 Lemongrove Avenue Carlingford, NSW, 2118",4,2,2,740,4361,House: One Storey / Lowset,-33.7745872,151.0411996,670000,Beecroft Station NSW,3.617837701
"3 Lesley Avenue Carlingford, NSW, 2118",5,3,3,746,514,House: One Storey / Lowset,-33.7751723,151.0369241,2001000,Beecroft Station NSW,3.93065241
"4 Lesley Avenue Carlingford, NSW, 2118",3,2,1,721,4009,House: One Storey / Lowset,-33.7748207,151.0374244,594000,Beecroft Station NSW,3.870425631
"5 Lesley Avenue Carlingford, NSW, 2118",3,1,2,702,2521,House: One Storey / Lowset,-33.7753837,151.0369696,798000,Beecroft Station NSW,3.944731062
"6 Lesley Avenue Carlingford, NSW, 2118",4,2,2,696,167,House,-33.7749663,151.0374471,1450000,Beecroft Station NSW,3.880684298
"10 Lesley Avenue Carlingford, NSW, 2118",5,3,3,696,123,House,-33.7752835,151.0375154,1360000,Beecroft Station NSW,3.90198472
"16 Lesley Avenue Carlingford, NSW, 2118",4,2,1,702,1828,House: One Storey / Lowset,-33.775798,151.0376518,1320000,Beecroft Station NSW,3.935383754
"17 Lesley Avenue Carlingford, NSW, 2118",4,3,1,696,4757,House,-33.7766771,151.0376518,580000,Beecroft Station NSW,4.008039914
"19 Lesley Avenue Carlingford, NSW, 2118",5,3,2,746,622,House,-33.776837,151.0376518,1350000,Beecroft Station NSW,4.021369691
"20 Lesley Avenue Carlingford, NSW, 2118",3,1,1,696,4871,House: One Storey / Lowset,-33.7760327,151.0377883,250000,Beecroft Station NSW,3.946210727
"23 Lesley Avenue Carlingford, NSW, 2118",3,2,2,809,2069,House,-33.77718,151.0377428,930000,Beecroft Station NSW,4.044566176
"24 Lesley Avenue Carlingford, NSW, 2118",4,3,2,696,7227,House,-33.7763589,151.0379702,361000,Beecroft Station NSW,3.962040923
"28 Lesley Avenue Carlingford, NSW, 2118",4,2,2,759,862,House,-33.7766144,151.0382659,1500000,Beecroft Station NSW,3.965376757
"47 Lesley Avenue Carlingford, NSW, 2118",4,3,4,697,2909,House,-33.7779423,151.0347864,375000,Beecroft Station NSW,4.290214822
"51 Lesley Avenue Carlingford, NSW, 2118",5,2,2,743,4956,House,-33.7778776,151.034377,405000,Beecroft Station NSW,4.31083929
"53 Lesley Avenue Carlingford, NSW, 2118",4,2,2,722,5071,House: One Storey / Lowset,-33.7777627,151.0342406,830000,Beecroft Station NSW,4.31024233
"2 Lime Grove Carlingford, NSW, 2118",3,2,2,685,4752,House: One Storey / Lowset,-33.7757422,151.0391528,583000,Beecroft Station NSW,3.838401916
"3 Lime Grove Carlingford, NSW, 2118",3,1,1,696,4605,House,-33.7755272,151.0395622,541000,Beecroft Station NSW,3.795556609
"4 Lime Grove Carlingford, NSW, 2118",5,3,2,696,4161,House,-33.7755217,151.0389936,575000,Beecroft Station NSW,3.829646064
"5 Lime Grove Carlingford, NSW, 2118",4,2,1,696,754,House,-33.7753158,151.0395167,1200000,Beecroft Station NSW,3.780556283
"6 Lime Grove Carlingford, NSW, 2118",3,2,2,696,3350,House: One Storey / Lowset,-33.7753258,151.0389573,765000,Beecroft Station NSW,3.815563672
"7 Lime Grove Carlingford, NSW, 2118",4,2,2,708,6826,House,-33.7751043,151.0394712,425000,Beecroft Station NSW,3.765639308
"9 Lime Grove Carlingford, NSW, 2118",4,2,1,702,1462,House: One Storey / Lowset,-33.7749187,151.0394484,1450000,Beecroft Station NSW,3.751574268
"4 Lindisfarne Crescent Carlingford, NSW, 2118",3,1,2,923,3248,House: One Storey / Lowset,-33.7742607,151.0428143,580000,Beecroft Station NSW,3.495166593
"5 Lindisfarne Crescent Carlingford, NSW, 2118",3,1,2,816,1997,House: One Storey / Lowset,-33.7743918,151.0421548,920000,Beecroft Station NSW,3.544784255
"9 Lindisfarne Crescent Carlingford, NSW, 2118",5,2,2,721,2344,House,-33.7745669,151.0417454,950000,Beecroft Station NSW,3.583829784
"13 Lindisfarne Crescent Carlingford, NSW, 2118",4,2,2,778,2248,House: One Storey / Lowset,-33.7748153,151.0411541,1150000,Beecroft Station NSW,3.639978532
"19 Lindisfarne Crescent Carlingford, NSW, 2118",4,3,2,936,3082,House: One Storey / Lowset,-33.7746358,151.0406083,675000,Beecroft Station NSW,3.657354705
"26 Lindisfarne Crescent Carlingford, NSW, 2118",6,3,3,715,2168,House: One Storey / Lowset,-33.775304,151.0412678,1070000,Beecroft Station NSW,3.675204745
"28 Lindisfarne Crescent Carlingford, NSW, 2118",3,2,2,771,5702,House,-33.7755266,151.0406538,550000,Beecroft Station NSW,3.730358654
"4 Linley Close Carlingford, NSW, 2118",4,3,2,715,395,House,-33.7815923,151.0276201,1315000,Parramatta Station NSW,4.596055309
"5 Linley Close Carlingford, NSW, 2118",4,2,2,715,4801,House,-33.7809983,151.0278976,750000,Parramatta Station NSW,4.666345308
"7 Linley Close Carlingford, NSW, 2118",4,3,2,942,2840,House: One Storey / Lowset,-33.7809223,151.0276912,860000,Parramatta Station NSW,4.664751607
"9 Linley Close Carlingford, NSW, 2118",5,3,2,854,1860,House: One Storey / Lowset,-33.780984,151.0274638,1456000,Parramatta Station NSW,4.648813043
"1 Lipsia Place Carlingford, NSW, 2118",3,1,1,696,6513,House,-33.775571,151.0369804,486500,Beecroft Station NSW,3.959156071
"2 Lipsia Place Carlingford, NSW, 2118",5,2,2,771,3589,House,-33.7760413,151.037197,808000,Beecroft Station NSW,3.983741051
"3 Lipsia Place Carlingford, NSW, 2118",3,2,2,784,1228,House: One Storey / Lowset,-33.7756169,151.0367876,1376000,Beecroft Station NSW,3.975114996
"5 Lipsia Place Carlingford, NSW, 2118",3,1,1,715,890,House: One Storey / Lowset,-33.7757302,151.0366057,1281000,Beecroft Station NSW,3.995828629
"6 Lipsia Place Carlingford, NSW, 2118",4,2,4,822,1963,House: One Storey / Lowset,-33.7762679,151.0368331,1023000,Beecroft Station NSW,4.025068028
"9 Lipsia Place Carlingford, NSW, 2118",4,2,2,686,1342,House: One Storey / Lowset,-33.7759518,151.0363783,1225000,Beecroft Station NSW,4.028168839
"12 Lipsia Place Carlingford, NSW, 2118",4,2,2,759,1720,House: One Storey / Lowset,-33.7765821,151.0362646,1330000,Beecroft Station NSW,4.086419236
"4/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,1,1132,1188,Unit: Standard,-33.7825671,151.0470813,610000,Eastwood Station NSW,3.348102159
"5/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,1,1132,3930,Unit: Standard,-33.7825671,151.0470813,287500,Eastwood Station NSW,3.348102159
"6/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,1,1132,4110,Unit: Standard,-33.7825671,151.0470813,289000,Eastwood Station NSW,3.348102159
"7/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,1,1132,339,Unit: Standard,-33.7825671,151.0470813,520000,Eastwood Station NSW,3.348102159
"8/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,2,1132,5762,Unit,-33.7825671,151.0470813,290000,Eastwood Station NSW,3.348102159
"9/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,1,1132,3466,Unit: Standard,-33.7825671,151.0470813,375000,Eastwood Station NSW,3.348102159
"10/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,1,1132,3116,Unit: Standard,-33.7825671,151.0470813,403000,Eastwood Station NSW,3.348102159
"11/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,1,1132,3678,Unit: Standard,-33.7825671,151.0470813,310000,Eastwood Station NSW,3.348102159
"12/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,1,1132,4574,Unit,-33.7825671,151.0470813,280000,Eastwood Station NSW,3.348102159
"13/1-3 Lloyds Avenue Carlingford, NSW, 2118",2,1,1,1132,3088,Unit,-33.7825671,151.0470813,400000,Eastwood Station NSW,3.348102159
"3/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,1265,Unit,-33.7820963,151.0480317,668000,Eastwood Station NSW,3.276974987
"4/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,1071,Unit: Standard,-33.7820963,151.0480317,652000,Eastwood Station NSW,3.276974987
"5/9-15 Lloyds Avenue Carlingford, NSW, 2118",3,2,1,5830,5251,Unit: Standard,-33.7820963,151.0480317,365000,Eastwood Station NSW,3.276974987
"10/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,6776,Unit,-33.7820963,151.0480317,295000,Eastwood Station NSW,3.276974987
"13/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2764,Unit,-33.7820963,151.0480317,482000,Eastwood Station NSW,3.276974987
"15/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,3706,Unit: Standard,-33.7820963,151.0480317,438000,Eastwood Station NSW,3.276974987
"16/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,599,Unit,-33.7820963,151.0480317,643000,Eastwood Station NSW,3.276974987
"17/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,157,Unit,-33.7820963,151.0480317,660000,Eastwood Station NSW,3.276974987
"20/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,4677,Unit: Standard,-33.7820963,151.0480317,310000,Eastwood Station NSW,3.276974987
"21/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,961,Unit: Standard,-33.7820963,151.0480317,680000,Eastwood Station NSW,3.276974987
"22/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2722,Unit: Standard,-33.7820963,151.0480317,448000,Eastwood Station NSW,3.276974987
"23/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,7082,Unit: Standard,-33.7820963,151.0480317,285000,Eastwood Station NSW,3.276974987
"26/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2407,Unit: Standard,-33.7820963,151.0480317,480000,Eastwood Station NSW,3.276974987
"27/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2241,Unit: Standard,-33.7820963,151.0480317,525000,Eastwood Station NSW,3.276974987
"28/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,1410,Unit,-33.7820963,151.0480317,673000,Eastwood Station NSW,3.276974987
"29/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,4526,Unit: Standard,-33.7820963,151.0480317,327000,Eastwood Station NSW,3.276974987
"31/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,4781,Unit,-33.7820963,151.0480317,326000,Eastwood Station NSW,3.276974987
"32/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,3842,Unit: Standard,-33.7820963,151.0480317,380000,Eastwood Station NSW,3.276974987
"36/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,5981,Unit,-33.7820963,151.0480317,375000,Eastwood Station NSW,3.276974987
"37/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2487,Unit,-33.7820963,151.0480317,480000,Eastwood Station NSW,3.276974987
"40/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,3132,Unit,-33.7820963,151.0480317,470000,Eastwood Station NSW,3.276974987
"41/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,3725,Unit: Standard,-33.7820963,151.0480317,392000,Eastwood Station NSW,3.276974987
"42/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,5164,Unit,-33.7820963,151.0480317,325000,Eastwood Station NSW,3.276974987
"45/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2159,Unit,-33.7820963,151.0480317,560000,Eastwood Station NSW,3.276974987
"46/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,6069,Unit,-33.7820963,151.0480317,395000,Eastwood Station NSW,3.276974987
"47/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,207,Unit,-33.7820963,151.0480317,681000,Eastwood Station NSW,3.276974987
"48/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,1666,Unit: Standard,-33.7820963,151.0480317,680000,Eastwood Station NSW,3.276974987
"50/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2429,Unit,-33.7820963,151.0480317,501000,Eastwood Station NSW,3.276974987
"51/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,6118,Unit: Standard,-33.7820963,151.0480317,380900,Eastwood Station NSW,3.276974987
"54/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2744,Unit: Standard,-33.7820963,151.0480317,473000,Eastwood Station NSW,3.276974987
"55/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,1041,Unit,-33.7820963,151.0480317,343333,Eastwood Station NSW,3.276974987
"56/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,356,Unit,-33.7820963,151.0480317,625000,Eastwood Station NSW,3.276974987
"57/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,3105,Unit,-33.7820963,151.0480317,438000,Eastwood Station NSW,3.276974987
"58/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,4751,Unit: Standard,-33.7820963,151.0480317,350000,Eastwood Station NSW,3.276974987
"62/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2766,Unit,-33.7820963,151.0480317,475000,Eastwood Station NSW,3.276974987
"63/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,670,Unit,-33.7820963,151.0480317,640000,Eastwood Station NSW,3.276974987
"64/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,2859,Unit,-33.7820963,151.0480317,460000,Eastwood Station NSW,3.276974987
"65/9-15 Lloyds Avenue Carlingford, NSW, 2118",3,2,2,5830,4888,Unit,-33.7820963,151.0480317,325000,Eastwood Station NSW,3.276974987
"66/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,1046,Unit,-33.7820963,151.0480317,680000,Eastwood Station NSW,3.276974987
"67/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,4612,Unit,-33.7820963,151.0480317,355000,Eastwood Station NSW,3.276974987
"68/9-15 Lloyds Avenue Carlingford, NSW, 2118",3,2,1,5830,7060,Unit: Standard,-33.7820963,151.0480317,320000,Eastwood Station NSW,3.276974987
"69/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,918,Unit: Standard,-33.7820963,151.0480317,680000,Eastwood Station NSW,3.276974987
"70/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,4514,Unit: Standard,-33.7820963,151.0480317,359500,Eastwood Station NSW,3.276974987
"71/9-15 Lloyds Avenue Carlingford, NSW, 2118",3,2,2,5830,1569,Unit,-33.7820963,151.0480317,730000,Eastwood Station NSW,3.276974987
"72/9-15 Lloyds Avenue Carlingford, NSW, 2118",2,2,1,5830,3155,Unit,-33.7820963,151.0480317,442000,Eastwood Station NSW,3.276974987
"29 Lloyds Avenue Carlingford, NSW, 2118",3,1,1,930,6490,House,-33.7818323,151.0498419,734400,Eastwood Station NSW,3.124817578
"1 Loch Awe Crescent Carlingford, NSW, 2118",3,2,2,727,7060,House,-33.7714863,151.0522073,352000,Beecroft Station NSW,2.755884213
"2 Loch Awe Crescent Carlingford, NSW, 2118",4,1,2,734,1610,House: One Storey / Lowset,-33.7710365,151.0524802,1275000,Beecroft Station NSW,2.699891347
"3 Loch Awe Crescent Carlingford, NSW, 2118",4,2,2,734,1095,House: One Storey / Lowset,-33.7716462,151.0522073,1455000,Epping Station NSW,2.760933804
"5 Loch Awe Crescent Carlingford, NSW, 2118",4,2,1,734,2124,House: One Storey / Lowset,-33.7718577,151.0522528,935000,Epping Station NSW,2.75581065
"7 Loch Awe Crescent Carlingford, NSW, 2118",5,3,1,734,2538,House: One Storey / Lowset,-33.7720292,151.0522983,710000,Epping Station NSW,2.751006637
"8 Loch Awe Crescent Carlingford, NSW, 2118",4,2,1,835,416,House,-33.7710869,151.0517794,1160000,Beecroft Station NSW,2.736208593
"10 Loch Awe Crescent Carlingford, NSW, 2118",4,2,1,734,1232,House: One Storey / Lowset,-33.7713167,151.0517336,1375000,Beecroft Station NSW,2.760535258
"12 Loch Awe Crescent Carlingford, NSW, 2118",4,2,2,734,4538,House: One Storey / Lowset,-33.7715699,151.0517524,675000,Beecroft Station NSW,2.784254822
"16 Loch Awe Crescent Carlingford, NSW, 2118",3,1,2,734,5104,House: One Storey / Lowset,-33.7721127,151.0518434,643000,Epping Station NSW,2.792796265
"18 Loch Awe Crescent Carlingford, NSW, 2118",3,1,2,734,5448,House,-33.7723525,151.0518434,610000,Epping Station NSW,2.792275288
"2 Lochinvar Parade Carlingford, NSW, 2118",4,1,5,696,2352,House: One Storey / Lowset,-33.7682174,151.0437949,960000,Beecroft Station NSW,2.9340463
"6 Lochinvar Parade Carlingford, NSW, 2118",3,1,2,715,4381,House: One Storey / Lowset,-33.7680592,151.044429,620133,Beecroft Station NSW,2.880106482
"7 Lochinvar Parade Carlingford, NSW, 2118",5,3,2,405,5299,House: One Storey / Lowset,-33.7682954,151.0448839,585000,Beecroft Station NSW,2.869501822
"10 Lochinvar Parade Carlingford, NSW, 2118",4,2,2,689,1746,House: One Storey / Lowset,-33.7678441,151.0448384,1487000,Beecroft Station NSW,2.836482936
"13 Lochinvar Parade Carlingford, NSW, 2118",4,2,2,702,4206,House: One Storey / Lowset,-33.7678768,151.0457481,680000,Beecroft Station NSW,2.780706516
"15 Lochinvar Parade Carlingford, NSW, 2118",6,3,2,790,5601,House: One Storey / Lowset,-33.7679106,151.0459563,591000,Beecroft Station NSW,2.770282759
"17 Lochinvar Parade Carlingford, NSW, 2118",4,2,2,741,6034,House,-33.7678474,151.0461802,635000,Beecroft Station NSW,2.751049266
"22 Lochinvar Parade Carlingford, NSW, 2118",4,2,2,702,4652,House,-33.7673678,151.0461802,720000,Beecroft Station NSW,2.712146641
"25 Lochinvar Parade Carlingford, NSW, 2118",4,3,2,696,2042,House: One Storey / Lowset,-33.7677795,151.0469308,1171326,Beecroft Station NSW,2.698776387
"26 Lochinvar Parade Carlingford, NSW, 2118",4,2,2,754,894,House,-33.7672868,151.0465669,1590000,Beecroft Station NSW,2.681066354
"28 Lochinvar Parade Carlingford, NSW, 2118",4,3,4,744,2284,House: One Storey / Lowset,-33.7672134,151.0467488,1210000,Beecroft Station NSW,2.663624402
"29 Lochinvar Parade Carlingford, NSW, 2118",4,2,2,696,1230,House: One Storey / Lowset,-33.7681109,151.0469763,1560000,Beecroft Station NSW,2.723583277
"30 Lochinvar Parade Carlingford, NSW, 2118",5,3,2,828,2533,House: One Storey / Lowset,-33.7671916,151.0469763,950000,Beecroft Station NSW,2.647551107
"31 Lochinvar Parade Carlingford, NSW, 2118",4,2,2,696,1998,House: One Storey / Lowset,-33.7681094,151.0466579,1299000,Beecroft Station NSW,2.742942129
"33 Lochinvar Parade Carlingford, NSW, 2118",4,3,2,696,276,House,-33.7680912,151.0464304,1690000,Beecroft Station NSW,2.755468681
"34 Lochinvar Parade Carlingford, NSW, 2118",5,3,2,716,1988,House: One Storey / Lowset,-33.7676276,151.0474311,980000,Beecroft Station NSW,2.655460935
"35 Lochinvar Parade Carlingford, NSW, 2118",4,2,2,721,1116,House: One Storey / Lowset,-33.7682162,151.046294,1530000,Beecroft Station NSW,2.774234512
"36 Lochinvar Parade Carlingford, NSW, 2118",5,3,2,715,1384,House: One Storey / Lowset,-33.7677733,151.0474539,1510000,Beecroft Station NSW,2.666269143
"41 Lochinvar Parade Carlingford, NSW, 2118",4,1,2,688,612,House: One Storey / Lowset,-33.7687191,151.0463849,1265000,Beecroft Station NSW,2.810477141
"45 Lochinvar Parade Carlingford, NSW, 2118",4,3,2,696,3504,House: One Storey / Lowset,-33.7690904,151.0464304,835000,Beecroft Station NSW,2.838959939
"46 Lochinvar Parade Carlingford, NSW, 2118",4,2,4,854,2107,House: One Storey / Lowset,-33.7686668,151.0474311,860000,Beecroft Station NSW,2.743330361
"48 Lochinvar Parade Carlingford, NSW, 2118",4,2,2,696,1394,House: One Storey / Lowset,-33.7684488,151.0472037,1460000,Beecroft Station NSW,2.73829431
"60 Lochinvar Parade Carlingford, NSW, 2118",3,2,2,696,143,House,-33.7695497,151.0469763,1572000,Beecroft Station NSW,2.845876225
"64 Lochinvar Parade Carlingford, NSW, 2118",3,1,4,721,3478,House,-33.769921,151.0470217,707000,Beecroft Station NSW,2.875420604
"66 Lochinvar Parade Carlingford, NSW, 2118",3,1,1,696,493,House,-33.7700809,151.0470217,1030000,Beecroft Station NSW,2.889354034
"68 Lochinvar Parade Carlingford, NSW, 2118",6,3,2,696,3756,House: One Storey / Lowset,-33.7702524,151.0470672,850000,Beecroft Station NSW,2.901754029
"70 Lochinvar Parade Carlingford, NSW, 2118",4,2,3,702,129,House: One Storey / Lowset,-33.7703956,151.0471582,1608000,Beecroft Station NSW,2.909170746
"72 Lochinvar Parade Carlingford, NSW, 2118",3,1,1,696,934,House,-33.7705512,151.0471674,1375000,Beecroft Station NSW,2.922367596
"1 Ludmila Close Carlingford, NSW, 2118",4,2,2,1436,4554,House: One Storey / Lowset,-33.7793869,151.0396531,550000,Epping Station NSW,3.988091035
"6 Ludmila Close Carlingford, NSW, 2118",4,2,1,702,1812,House: One Storey / Lowset,-33.7786008,151.040017,975000,Epping Station NSW,3.939616368
"7 Ludmila Close Carlingford, NSW, 2118",4,3,1,708,3303,House: One Storey / Lowset,-33.7785907,151.0402899,640000,Epping Station NSW,3.914557846
"2 Lynch Close Carlingford, NSW, 2118",4,2,2,736,3030,House,-33.778996,151.041767,700000,Epping Station NSW,3.788048565
"3 Lynch Close Carlingford, NSW, 2118",4,2,2,732,2346,House: One Storey / Lowset,-33.7789811,151.0419728,900000,Epping Station NSW,3.769048179
"6 Lynch Close Carlingford, NSW, 2118",4,1,2,817,6874,House: One Storey / Lowset,-33.7793205,151.0425187,327000,Epping Station NSW,3.726713905
"1 Lyndelle Place Carlingford, NSW, 2118",4,2,3,740,5330,House: One Storey / Lowset,-33.7676393,151.0588942,710000,Beecroft Station NSW,2.113146004
"7 Lyndelle Place Carlingford, NSW, 2118",4,2,2,743,1431,House: One Storey / Lowset,-33.7674256,151.059622,1500000,Beecroft Station NSW,2.069391202
"9 Lyndelle Place Carlingford, NSW, 2118",4,3,2,746,5075,House: One Storey / Lowset,-33.7673238,151.0598495,745000,Beecroft Station NSW,2.052311553
